Close,High,Low,Open,Volume
QQQ,QQQ,QQQ,QQQ,QQQ
389.000885,390.480738,386.2763512,386.4429427,29595500
395.4299622,395.4299622,390.2748977,390.304298,32820700
393.5973206,396.5080662,392.7152828,396.3316646,33113700
393.5385132,395.0085861,391.1471921,393.7345349,32248500
392.3624268,395.5181842,391.7743917,393.3228552,23850100
389.912323,393.0582705,389.4124887,391.6862085,34752900
393.6658936,393.9207157,388.9616725,391.0883611,40575900
388.5598145,394.2538936,385.4432675,394.2146833,58027200
376.6228638,387.9914329,376.3680416,386.8643531,75739800
376.3582153,379.6217936,372.5458422,374.7901617,70814300
372.2812805,378.0635917,370.4976146,376.3680967,72652300
372.5262146,373.045669,361.9417029,367.3417797,91770500
378.1223145,378.2889059,369.6938915,371.7911797,68295700
379.6217651,382.4149091,377.3284554,380.7096045,54576400
370.1251526,381.699524,369.1843143,381.013478,77994000
372.4282227,372.7614355,367.3809492,367.5867809,80121200
363.1569519,368.7138399,362.3925153,366.5773414,75450900
359.1682434,367.2144345,358.9036111,364.7251026,81791500
354.5031433,366.4107266,353.9641286,362.4121419,88610700
344.6732788,354.9539786,344.3890564,352.2980554,143388900
346.2511292,346.9175849,327.483206,339.0085862,198685800
338.2245483,344.026449,334.8629889,339.7534516,124398400
337.6953125,349.7597069,333.9809204,345.8689132,146559500
334.2945862,344.2616638,333.2655172,342.4289777,95255700
344.7810974,344.9967093,331.2074478,336.1860817,108167900
355.8066101,356.3946452,344.5066516,346.1531559,94326400
358.227356,358.8840017,351.974671,357.1591066,74433000
361.1380615,362.7159552,357.0218758,362.3827423,78777100
346.4961243,354.7089352,345.427875,351.3767764,95384800
350.867218,354.1895673,344.9477159,347.0156042,86318300
348.0446167,353.8464869,346.7803458,351.4649763,58198100
351.9550781,353.0527279,345.7611633,346.8980233,64720900
359.4132385,359.4916293,354.8951989,356.5024929,55766400
351.2787781,359.1779666,349.426502,352.3470274,112468500
340.1356812,352.8861236,338.9008103,351.2788295,101569100
340.5570374,343.9774269,337.0288867,339.5769889,80254400
349.0247192,349.2599213,344.8007121,345.8689615,55128800
348.9364929,349.9655319,343.7128174,346.760784,58947100
338.5578308,346.4080005,338.1363871,345.7023642,61801400
334.6963501,339.8905948,332.3736401,339.4985814,80001500
331.3348083,337.1759194,327.6792463,331.7366319,85967100
322.8475952,335.3529939,322.5339725,334.5101666,86215400
333.6967163,334.2357609,311.9102565,312.4786715,130614100
338.8713379,339.0771696,330.6585571,334.5003302,78842100
339.8808594,341.5861644,334.5102119,335.6764722,77515500
334.6767578,341.1352739,332.1384357,338.8517741,67407000
340.2924805,341.6351423,333.4517304,336.2350649,70609000
335.4314575,343.0562348,333.559561,342.9484138,71089400
330.5704041,334.5004088,328.2379133,333.059736,76936300
318.37854,331.7268257,318.1727382,330.5605656,89933800
316.8986816,326.5619453,313.5567127,317.5846976,116153900
328.306427,329.6687087,322.524147,325.1310795,64723400
324.6607056,325.8759862,320.1916861,324.2197016,69362700
317.9277039,327.9634201,317.4376796,327.6497974,66228400
311.822052,320.0740438,311.1164159,316.6830843,79802600
321.6029358,322.3869926,312.8609192,314.4779934,76471000
333.5301514,333.6477524,321.8479587,325.5427611,105243000
337.5679321,337.6267327,330.3155787,331.6190301,67810000
344.4772339,344.7712664,334.7355495,335.9018096,85446300
343.5195923,345.874641,339.1039209,343.6373687,73799100
350.2706299,351.1439658,343.6373313,344.0200072,63345900
345.2367859,350.95755,345.1779127,347.375956,70615500
352.9101868,352.9592677,345.0012328,347.1698092,53555300
352.6158447,353.9111153,348.2884838,352.8513376,57584200
358.0716553,358.1697873,351.3598392,352.6060289,56833900
364.2339783,364.8619692,359.2001086,361.986884,68073000
360.2107849,364.0279013,358.7192803,362.359747,68757700
355.7460632,360.7112372,354.9021639,360.357968,67011400
355.0690002,356.7959978,351.8700825,356.0110016,54527800
362.3793945,362.3892167,355.6479637,355.9128931,45950200
354.3330994,361.6336784,353.1850116,360.9173476,62738700
346.6399841,350.0940092,343.9905696,348.9851804,90077100
347.4642944,349.6721302,342.1556724,345.6391346,63777400
342.6069641,346.4731314,341.969151,345.7175719,61956100
334.5018005,339.2707107,334.1583535,338.3483237,66107400
333.0887451,341.1743186,331.7051648,339.2804938,72790200
339.8594666,340.9192144,332.7060715,333.4321945,61367800
332.0878601,340.46783,331.8719817,339.9477634,73519400
332.3429871,334.6489543,329.4973387,331.0281021,58560600
339.7711792,340.3501191,330.6650854,331.6953967,56515700
334.8157654,341.0467733,333.5891902,340.5855798,65500000
327.888092,341.3509833,326.9559128,338.7212131,75801000
319.302063,329.2716702,318.8703061,328.045095,82562100
323.4036865,323.7176969,316.3876829,317.663339,101755900
311.1969299,321.5197783,310.9221483,321.3333364,105819600
310.8240051,316.829313,309.0969775,311.2949909,111204200
321.8631897,323.7079638,311.5697491,315.8186229,99450000
307.3796997,321.0977255,306.7418867,317.6338788,91977900
312.5117798,312.7472727,303.8472349,306.9676353,115511800
312.8453979,315.1513655,310.0586225,312.5313875,78185500
323.4233398,324.1004117,308.0077518,313.3261649,116083400
307.1344604,319.1548986,303.817796,319.076411,154607400
303.4546814,309.1852367,299.3922503,305.1228355,139572800
291.5814209,303.5528056,290.1782262,297.7928138,113387300
295.1238708,300.0301726,291.0123876,298.8035971,124124600
286.3710327,298.3914727,285.4977265,292.8473574,140326100
285.6939087,290.2077117,279.6002911,282.0632638,120910900
296.2817383,297.3218718,288.5690167,290.178298,83684900
292.8473206,296.595742,291.561872,294.5252673,59190400
300.4324341,300.81511,294.9177269,298.7446654,62715300
285.6841125,296.5858991,284.4182785,295.8892128,79477100
284.1533203,288.8732095,282.1907999,283.8687764,79920700
283.2702026,288.2942503,274.9589271,287.6368227,91764200
287.9802246,288.3629005,281.9062222,284.3201137,63648400
281.8571167,283.4467531,276.9606388,282.7304525,73491100
285.8019104,287.8919998,280.149841,280.3558973,67144500
293.7206116,295.2808417,284.7126498,284.9972237,59462200
303.3075256,303.4547087,296.7527149,296.8704613,66985600
302.5029297,305.4957617,298.6269395,303.2781337,60968300
300.2656555,306.7910306,298.0382054,304.6518903,65341700
308.4886169,308.6652366,297.7143681,299.1372075,59291300
300.4618835,304.6518538,299.2058717,303.2388367,60914700
301.4627686,306.4966383,299.8927462,304.926616,51785000
304.0630493,304.8480753,297.0176093,298.1166158,44900300
301.8748779,305.878406,301.0211565,303.2584283,38342100
293.7892761,303.2584304,293.6224787,300.1772891,55900500
283.4272461,289.344245,282.9758747,288.1471062,85963500
270.2488708,277.0489967,269.3853571,274.5075365,94442000
270.7395325,273.4379983,268.2176863,272.456738,64697500
277.5003662,281.4548435,271.4263633,274.183732,86051400
266.3042297,270.8866983,264.2337551,270.4255048,81910300
269.5423889,271.9955396,265.4407281,267.079416,82703400
276.342804,278.6728864,273.9439541,274.0520858,51633700
275.9396973,280.3736669,273.2262038,273.8259086,67472900
280.0492554,280.9045879,275.5857624,278.4368809,57457800
289.6447754,290.0675512,282.6546182,282.8905637,58422300
287.5211487,291.5815177,286.3806954,291.0113061,54151500
278.761322,290.6672098,278.5745218,288.061878,61609800
279.0169373,280.5309911,276.1068323,278.6236847,57302700
275.5563049,279.1546248,271.1321456,276.018385,79313600
277.375061,277.7683135,272.3610091,274.2486631,56675100
282.1237488,282.2417216,272.0858301,273.6195364,61829300
283.9326782,286.0464671,280.7767866,282.5071339,63194700
290.0085449,290.7164116,284.7487055,284.7487055,56620100
290.3723145,291.7487135,286.2135941,287.1574063,59895500
284.1686401,288.1700231,283.2838144,287.9439187,55273900
281.4158325,287.3540455,279.813299,285.4270869,55797100
280.8358154,283.1953612,275.3006954,275.8709372,73939400
281.8385315,282.713516,275.084292,278.2205307,63741800
286.9509277,287.0590894,283.2247946,284.8470101,63818100
284.522583,291.1686628,283.3428252,289.7529294,59519600
293.2725525,293.5675144,286.5576759,288.1700204,55172600
297.9228516,299.1124503,292.9087989,293.6953341,67769400
302.1995239,302.2585103,295.7107521,298.3849114,55049400
296.9003906,303.349829,295.0619115,301.2655633,57127700
295.2094421,297.40187,293.1940035,296.9299488,40582400
289.4088135,293.754334,288.5928151,293.4987063,50074100
301.6392212,303.3400757,293.4299407,294.0001825,69304400
304.5885925,305.1686453,297.6475811,301.4228598,55139900
310.1433411,311.05769,304.7065429,306.1419582,57501000
309.9565735,313.4369204,307.2627618,308.363881,46358800
309.0324097,313.1812889,306.5843846,307.6461996,48676500
317.4481812,318.2740206,310.6644464,310.7234328,53735700
318.9326782,319.2472923,315.3638521,317.5267861,38973700
316.3273315,318.3722627,313.0239743,313.8104793,53894000
315.3048706,320.9678034,313.830151,317.2515113,43878500
311.7360229,313.6531703,310.1040265,313.3975426,39764200
320.4368896,320.7318516,316.632118,319.1194771,51459600
318.618103,324.7922618,317.9102364,322.7768235,45897700
324.8217773,325.0183886,319.6209241,320.6827091,40928400
327.4467773,327.9481917,323.8484575,323.8681396,38266600
326.6798706,328.7838182,323.6124588,326.4635772,41186900
322.9537964,325.8442496,320.8596895,323.5240382,47842200
323.7304382,324.9200369,321.2824134,322.9045989,41937200
317.4185791,321.3315119,316.6517262,320.6728207,51770600
309.0618591,313.3680448,308.2458609,313.1320992,51098900
308.8062439,311.657362,308.0492021,308.825896,39497100
309.7009583,311.5295962,307.7149833,308.3245293,38057100
315.1770935,315.1967756,310.4383502,311.4902941,38098300
302.2585449,316.0914226,302.1700653,314.8821417,69047700
299.2796326,302.0422719,298.1686722,299.4860849,48321900
295.9466858,301.5604727,293.4101816,300.9410858,51184500
294.2262573,299.7712183,294.1181256,298.8667102,50044000
294.3540039,294.7276043,288.0127281,291.719179,57990700
290.1953735,298.6307575,288.5731578,297.2445173,64666800
288.1110535,291.6012413,285.9678014,290.6770813,57005400
293.9312744,294.9340729,288.327328,288.5927968,49260400
295.4551392,296.7823928,290.4706098,291.8470087,55649800
301.9144287,302.415843,295.4551496,297.7262154,56125200
305.5028687,305.8371348,302.9860165,303.3006306,45905700
288.7501221,297.9130241,287.8554552,296.7135842,79562200
291.040863,291.9256889,288.1209167,289.9004095,54907200
286.1939392,291.5324173,284.5815646,289.1138854,65299400
284.4439087,284.8371612,280.8062552,282.8708685,79920400
286.6589661,286.8165558,281.7245715,281.7836639,52613800
284.3740234,286.6787169,282.0594712,284.1376238,51271100
279.2819519,289.5152133,279.1440797,285.2209766,82931000
275.8446655,278.7600004,274.6135239,277.7455409,62757100
271.3534241,273.6581172,267.9160568,273.3626252,74815200
270.2306519,275.273403,269.4328745,270.8806982,71176700
270.3390198,275.9825539,268.00475,273.6187679,69780100
275.7166748,277.006909,268.8321394,270.3193383,79652100
267.7683716,272.0822966,264.7840855,271.698166,81216000
263.2279358,271.038291,263.0703461,266.9410481,78482400
269.4032593,271.0086723,263.4937811,265.0105556,61267400
277.8735352,278.5826738,274.7808936,274.7808936,66696900
277.7257996,279.5281773,271.2647722,274.0816092,55766300
275.5393677,279.8926678,275.2143294,276.7212457,53489400
265.0401611,270.9988743,263.7006635,270.8708307,71354700
262.3907471,265.6311201,259.6625481,265.2371308,60393000
258.7859497,263.5923311,257.0918978,260.7065425,66522500
258.6972961,261.3565437,257.9980162,259.4261223,50580200
264.7643738,266.0940126,250.424025,251.3104559,112894100
256.8062744,267.7092714,256.2153505,267.1084888,77244300
265.2863464,266.1629035,262.7157076,262.814205,64576500
267.3842468,273.0277802,264.6855642,272.3580465,69781000
266.4090881,269.5509628,264.0256157,265.8575393,53115400
265.0499878,270.6935515,263.8779687,265.5128982,60605500
271.2648315,271.8065218,262.7945712,263.9370743,77897700
274.249115,275.1847646,267.8668661,271.5307447,63963600
279.9221802,280.3063108,273.7073801,275.1946087,59014500
273.7369385,279.6956818,273.2444818,274.2589413,63492400
268.7532959,274.0816806,268.231293,272.6141694,57760300
276.9772949,277.4500641,267.9554863,268.1229348,62651300
273.7566223,275.5393127,271.8261709,274.7119893,47742000
270.9594421,277.8144593,270.5950291,277.2530516,45895900
261.6717529,274.0127151,261.6028018,270.9299317,79803100
256.5600281,260.5095396,256.1759276,259.0420286,70038900
260.6868896,262.5877654,255.1713682,261.5240721,78313200
263.552948,264.0946684,259.5936073,261.7407111,47333800
265.4734802,268.7335401,261.5141104,265.079521,63213800
259.3473511,264.5082866,259.0617178,263.7203681,64862100
278.4842224,278.7796844,269.7185005,271.8459167,99256700
283.6156311,284.285395,276.9477788,278.2971052,66961800
281.1336365,284.8467486,280.1487232,281.5472832,55290700
285.0240479,288.8356572,281.6556315,287.8014803,73985400
281.1336365,285.1126944,280.306313,283.0542293,48859800
280.5131226,282.0003511,276.4848312,276.6424209,55462100
280.5229797,283.6451377,278.0606968,283.5466704,53588600
277.6371765,280.2865652,276.7999943,279.1243749,40083500
281.6359863,281.793546,276.2287916,278.3759255,41873400
284.4626465,285.0929753,281.4783606,281.6556378,46390000
282.5912781,283.5663324,282.0988215,282.8571938,15498800
278.4447937,282.6306747,277.5091442,280.6017559,38714200
276.3370972,279.0751546,274.9582247,278.6713366,35618900
288.9341431,289.0424992,275.74617,276.6030397,74718100
289.2887268,291.2880995,286.4915767,289.2591806,51547300
288.136322,289.0227679,284.0095336,284.1868408,53583200
283.3004456,287.2794732,281.8329045,285.9990981,41482100
277.4302979,283.2806837,276.0317382,283.1428115,53937600
276.297699,278.3069303,274.5741009,276.2386066,45614300
279.567627,280.5426814,275.5688816,277.6568929,42594900
277.7849121,281.3306054,277.3416892,278.5432844,47860500
281.2714844,281.3306068,276.9181851,277.9621906,35732500
284.2952271,292.4010746,281.5965741,292.1745337,80667700
282.1874695,287.0135378,278.9175507,283.7042141,64984400
272.712616,278.7402796,271.5110207,278.0705158,60554100
270.1124268,273.5793102,268.4971548,272.0330194,68300400
266.3163452,270.4727476,265.0723741,270.3838968,44167900
266.1090698,267.8664112,263.5520412,265.1415333,51064200
269.9692688,271.282326,266.3064717,267.1555404,46394700
263.364502,267.0667693,259.1192173,266.9384192,60278400
263.9567871,264.6281544,260.175552,262.0908604,39373600
260.2249146,263.4533105,259.6819275,263.344695,38009000
256.7892456,262.0908871,256.4239601,259.8201754,47139000
263.0485535,263.9963254,258.9118845,259.6128387,45893600
262.890564,263.018914,258.9513617,260.2644191,37858300
261.1135254,266.7113368,258.7934318,265.2304299,42335300
262.3574524,264.0457079,259.1883201,263.2460206,47754900
258.2503967,260.8469249,257.9344928,260.6791057,45396700
265.378479,266.5039826,257.0261733,259.9978692,54659700
267.096344,271.7858819,266.4842407,267.3826309,45568700
269.3571777,269.4657932,265.5463255,266.0596957,35247800
274.0170898,274.1257053,269.643486,270.433321,44077000
275.4980164,276.5346692,270.2556087,274.5798614,60600000
277.3935547,277.6403725,272.6447832,272.9804518,44802900
277.9563293,279.2496521,276.0212562,277.1961113,36269700
274.342926,281.0662405,274.1356075,279.5063351,47754500
271.6476135,273.8492387,270.4036725,272.7040007,44150400
279.0818176,279.4174862,272.2005361,273.2668059,60613600
285.2817993,286.515888,279.1311207,279.9308078,52799900
284.6993713,285.864344,283.1296139,283.6528663,44875100
284.0675049,284.6894603,277.6008615,280.1578899,50872000
289.6061401,289.7838417,284.8474856,287.5131299,51596300
292.4889526,294.4634949,288.1647003,288.283168,56441900
286.5752258,290.6329265,286.200088,289.2013711,49405800
290.869812,290.9685451,286.5060905,286.6146759,46705100
297.0896301,299.5676601,288.579328,290.6624857,67562200
307.7521667,309.6872098,302.8256933,303.6549975,83070600
302.2826843,308.4136601,300.6635752,301.0584777,76170800
299.725647,302.0161233,298.3730903,299.6466785,40802300
305.9355774,307.0709331,298.4718102,299.5972836,67584000
300.495697,305.5604025,299.8046253,304.6126307,56720900
297.8399963,305.0569471,296.3788541,304.9088624,49137800
295.8852234,297.7314159,293.4663966,295.6680225,50050100
300.624054,301.2164226,296.1122177,297.2969551,39636700
302.8454285,303.8030827,297.0797685,299.0345762,64079100
305.1655579,305.3333771,300.3279346,301.0190064,43100600
299.4393311,304.5040369,299.2912464,300.5056008,59498600
297.3265686,298.0867565,294.3055214,297.2377178,58230700
290.2873535,294.9275403,290.1491512,293.4762504,46526700
290.5045776,292.5877056,288.8360867,290.8698632,51389200
293.0418091,294.3351318,288.8261423,294.1771648,69294400
288.1350708,289.2408096,286.3579648,288.04622,74332000
290.1984863,292.7160157,289.6061176,291.3141076,48995000
289.8233032,292.3507148,289.2309345,289.5666031,48243100
287.4933472,290.1885779,286.5060761,289.5271232,58287000
289.8726807,290.6822503,284.6993893,284.9857063,53565900
295.8654175,296.102383,291.1166456,291.6300458,60511500
296.2011108,300.1304613,296.0036747,297.1094137,56736300
292.5679321,297.1785017,291.9558288,296.2504644,65955800
294.0291443,294.6313653,291.1265643,292.9924913,50876300
288.9347534,297.1488559,288.1153016,294.5325635,71456700
284.8771057,290.603297,283.7220152,289.1026254,98593600
286.9898682,290.7217521,281.5598766,283.0802826,97123600
293.5848083,294.1376778,289.7147224,290.5637611,73602500
295.1249695,295.4606381,289.507394,290.9586839,83631500
302.9046631,303.2699486,293.4071193,294.2068066,98198100
301.473114,305.2148802,299.508454,302.8158185,89923700
302.5429688,302.8692593,298.6273314,300.8521301,56359500
306.8640137,307.318853,302.9681415,304.4909011,49757000
302.6913452,311.7190909,302.5232662,306.7948577,75791900
306.2806702,310.6313823,303.571369,306.4487794,74576000
307.4079285,307.5067843,303.5120555,305.8555058,57195200
305.3017883,309.1976613,304.4415375,308.1099757,50287400
303.6801453,304.7480658,301.35646,304.718403,48585900
309.2174377,309.8403864,306.5773293,307.39805,53274300
312.1442261,312.7770723,309.3063763,311.7091519,58354800
317.3354797,317.5728122,312.0651906,312.3717161,62138100
316.5641785,316.8311737,313.8647749,315.1996302,47126800
315.4962463,318.0275705,314.2701145,317.0091083,45875400
312.3815613,315.4863761,310.5522761,314.537137,62795700
314.4877319,314.9821318,309.3163288,310.7204075,46916500
314.3096924,314.3591505,309.7414435,311.5410659,45134700
312.2925415,314.3294963,311.7783766,314.2701406,40113600
309.533844,314.8535908,309.069107,314.260305,62813300
315.5951843,316.0697888,310.117226,311.3037675,54613800
315.0018921,316.7718216,312.0750236,314.0328576,56278300
315.2688293,315.6248129,312.5002028,314.5865553,43007000
315.2886047,317.8199593,314.0822983,317.3947526,46746900
315.1402893,316.2082097,312.7375137,312.8660625,38960100
312.7375183,315.6940193,311.4421933,312.1541302,62462100
313.0638123,313.8449724,310.5819459,312.3716707,59002300
312.4111938,314.1811231,310.2259254,312.8363704,44043100
306.5179443,311.4421767,306.4190885,310.7698002,57121600
308.3769226,311.4125446,307.85286,309.9293452,55400500
316.7619629,317.2662302,311.5213068,312.1640507,65430400
318.9472046,319.0361929,315.3875199,316.5246334,59652500
318.5813293,320.0052031,317.4936438,318.4824434,41013400
315.8028259,318.838448,314.0526313,318.5121272,56519400
313.7362366,318.8582113,313.6274529,316.1686752,59882100
312.6287842,314.665709,311.5905265,313.5088001,50224500
319.2735291,320.1337799,312.6683245,314.9030214,51776000
320.0644836,320.4105695,317.7210339,318.8087193,36465800
318.0375061,319.2636079,317.721083,318.3934595,31768800
321.4983215,322.3585724,317.9979624,320.4897266,60446600
322.5464478,323.0902755,320.4897276,322.0520479,44278500
321.3894958,323.5055412,319.3229085,323.0803345,48396200
323.1298218,323.367124,320.3315021,321.8641595,33375600
323.4956665,325.2161681,322.3684205,322.407981,40019200
327.4113159,327.9947041,323.3770269,324.5635683,47486100
333.4924316,333.7099688,327.7870688,327.8068339,64213500
332.7409363,334.4218774,331.6730159,333.7099405,61462400
333.8583374,334.8767999,332.4739937,332.4838914,43015900
329.6262207,333.2847913,329.2702673,332.1279127,48216700
327.9353943,329.1812915,325.8688067,327.6585316,62891200
335.914978,337.1905379,332.8991515,335.3414876,66862800
344.4977417,345.3382273,336.8444432,336.9433292,63007000
346.0600891,349.9658294,344.6263176,348.7594927,72652200
344.0923462,346.6731287,342.6289422,344.4680948,65105400
348.0673523,349.4022076,342.7772685,343.8352913,50488600
350.6777954,351.8445718,348.06738,349.8373097,53293500
350.9249573,353.4958422,349.8867298,350.4602203,47266200
350.8656921,351.8347267,348.977081,350.3119667,41390400
344.9131165,353.1201418,344.2802702,351.1524401,69225900
349.1945496,349.6592865,344.9822841,345.2096886,47153900
350.5294495,353.6540597,349.0759129,350.6579982,53155900
356.4523315,356.5512175,351.2216038,352.2005057,44606500
359.1913452,360.0318007,355.9975117,359.221008,57097800
361.8017578,362.0885181,356.3831555,359.2012101,69525600
366.112915,367.6059818,359.9032553,360.5261737,71138800
363.8090515,368.6739591,363.3641098,368.5454103,80875900
363.288208,364.6942427,360.3078592,362.347578,49204700
358.3374634,362.57533,357.4067143,362.1396589,53378300
362.5654297,362.7238281,356.6739895,357.0799571,47603000
358.9711304,361.2880916,357.268061,358.644362,48873900
354.1589966,361.2485173,354.0698862,358.4364778,52685500
360.2484131,360.981149,354.9808066,355.7135123,49428100
360.9514465,362.9119359,358.3374204,358.4166498,46498000
360.2285767,361.2979618,358.5750334,360.6543364,46151000
365.7834167,366.8428606,363.6149728,363.9317998,58668800
366.6448669,367.2785511,365.3378538,366.4270314,19432900
366.6349182,368.3478988,365.0308705,365.0704852,34460900
363.8426819,364.2882641,360.9316211,362.9020519,49374700
362.6346741,366.8329555,362.4069576,363.6149489,47083200
362.75354,363.4367501,359.832598,362.3574837,48498800
364.5457458,365.0012091,361.0306739,363.1793257,38214100
369.1499634,370.5064723,366.6547509,368.6746776,61975400
375.4176025,376.2493299,371.7639249,372.3481132,46960000
375.3384399,379.0911094,374.4571866,375.8533102,55097800
378.8435059,379.724759,375.5760037,376.0611704,40868900
381.942749,383.3190803,376.2592635,378.1999607,55343400
381.8536377,384.160718,380.5169211,383.0121335,54093000
373.0511475,380.3188882,372.0213769,378.8435353,71941700
371.9323425,376.1801207,371.4966714,375.4473846,60439400
372.5263977,373.8630841,370.6549884,372.9125428,40380100
375.051239,376.7246049,373.2194446,373.2392671,38894400
373.8036499,375.5067193,371.4866887,374.0016932,47075700
372.9125366,380.9228948,371.6154347,379.2990547,63940200
379.7050171,380.7347575,376.477099,376.9919692,56902900
379.9030151,381.0912143,378.5762098,380.011948,44019900
379.0217896,379.7841987,376.9424561,378.5465038,41060600
370.7045288,375.5265838,369.4569225,375.5265838,72687100
370.1104126,372.2491531,368.1102782,368.278618,47666400
368.377594,374.3779361,367.8726048,372.0510638,61646200
371.496582,371.5956037,367.8528157,370.1994803,37230400
368.3379822,368.9914887,365.1892938,368.9716964,44726500
364.288269,368.7835854,363.5258599,368.6251568,51150900
364.9616089,370.6747983,363.4268791,367.3181851,72035300
362.6346741,364.3773581,361.0999446,362.3871351,48683800
366.7042236,366.8230375,361.1098491,361.8326436,42130800
362.8129272,366.5260118,362.1395983,365.7239577,45539900
358.9711304,363.812977,358.8721087,362.2683362,53190500
355.0500793,360.7236834,354.6342308,360.3771228,62604300
354.6045227,355.871921,351.2181764,351.7627802,61119500
360.3177795,361.0009896,355.6145383,356.0799129,50696500
359.802887,362.9515757,359.1097657,362.9416645,44613500
365.4764404,366.5755292,360.7731998,360.9910353,51770600
357.664093,369.0706774,357.4561688,368.971686,66842500
360.4365845,362.139654,355.0501333,358.5057984,69960500
363.1495972,364.0902272,360.6642961,363.3773137,40910000
371.0807495,371.4372214,362.6248391,362.9515773,58492400
373.1501465,373.7343651,370.1796787,371.1896571,41731500
374.269043,375.9820237,373.1600731,373.2293913,35730700
373.8729553,377.0810507,372.3778103,376.6552909,39772400
374.3482971,375.5760809,372.1303271,373.0610762,32344200
371.0510254,373.9125905,369.031129,373.5660299,42998700
368.3973999,369.1796315,365.5160426,366.5656055,52060700
368.9122925,371.1599658,367.941959,368.3479266,35800100
373.2590637,373.7739339,369.9816502,371.9619619,39936600
369.1202393,373.2392916,368.8330856,371.5758066,41391000
370.5262451,372.1402041,368.2191951,369.3578684,46300700
373.5561218,374.5462778,370.2094201,372.2887234,48039400
367.159729,372.615498,366.2190688,372.2095304,69757700
367.54245,368.6629506,365.9261547,366.2137241,36903500
366.7591248,367.5623097,363.7149384,366.2137628,37621700
361.4739685,368.1870171,361.3946244,367.8300595,45514200
354.8501282,358.5586927,354.6815749,357.7654031,69584700
354.8997192,358.7569858,354.5824034,356.605254,51589700
356.5853882,356.6746578,352.9363471,353.9279363,39168000
351.230835,354.5328443,350.2392457,353.987452,53657700
352.0538635,353.9775491,348.404792,352.3910002,56066000
354.9988708,357.1407072,350.2689708,351.1316486,56453300
355.2566833,359.8973442,354.0171967,358.4991997,64754300
358.2215271,359.6295668,354.9096228,355.5244032,51625100
351.934845,357.9736194,350.3086242,355.7623647,60478500
356.7242432,357.5769954,352.3116588,352.7777069,54786700
355.6731873,357.1208992,352.1530572,356.714344,45897400
361.6325989,362.8324134,351.8654391,352.6586983,74959200
363.4769287,364.0222907,357.7455444,359.2527491,45304800
365.4898987,368.1572763,363.3084204,363.8141103,46968800
368.0977783,368.2861827,365.093264,366.8285452,38215100
366.818634,370.596587,364.4090792,368.603513,49587900
362.2077026,368.038252,360.7996327,367.453218,52469900
366.303009,367.3640169,363.3877341,363.5364664,44201100
365.1031494,366.808684,360.601326,362.7332367,50999100
360.3137817,364.8156054,358.9751302,362.5944552,54280500
356.9424133,362.9415167,356.1392284,361.7417021,72274200
351.6175537,357.0118016,351.3894773,356.4366629,72369800
352.6785889,356.2383909,348.1668393,350.288855,60665200
356.1094666,356.882905,352.797562,354.5030967,47082100
347.3933716,353.8783737,346.8083376,353.6998949,71190500
340.7695618,347.1256524,339.4705823,346.1836305,78621400
342.4056702,345.9059789,341.1860045,343.5162452,63476700
346.2630005,347.5917265,343.5361299,344.9044977,55298500
347.9188843,348.295693,343.7046303,346.2926938,47671900
353.9577026,354.5229158,348.6626195,348.7617845,58992700
360.3831787,360.6211504,357.2695741,358.4991653,58162400
364.6172791,365.9162586,361.4541069,361.6821833,53239100
366.1046448,366.6698579,363.8240017,365.3906993,38848700
369.5653381,370.4379113,365.946013,367.1557532,50777400
369.8033142,370.6461712,367.5028198,369.942121,35663400
366.9574585,371.6476565,366.4616638,370.4974395,53859400
375.207489,375.3562214,368.1572734,368.6927401,58309800
374.037384,375.0983918,372.0839519,373.6209335,40733500
382.0890503,383.0112512,379.9571396,380.4826806,67792600
382.3766479,384.4887379,381.0082499,383.9929433,54141400
382.7038574,382.9418291,380.3339447,381.6031777,45343500
382.7931213,383.8144571,381.0578402,381.9700853,46571900
387.4535522,388.1179303,382.8029965,382.8029965,44429600
385.2026672,385.9562847,383.4475652,385.7381339,43337000
386.7793274,389.7640209,385.7679172,387.2850476,44121000
386.2339172,386.9676836,385.2324025,386.372724,15718800
385.8968201,387.8601475,385.0142911,385.7381621,34139700
386.9081726,387.4932066,384.7861573,385.1431451,35491100
386.5314026,390.825001,386.1843403,389.3871845,38811700
385.5596619,387.2651967,382.5749986,386.7991485,52834400
386.6603394,387.255299,382.8228936,384.4887563,40440500
383.0707397,383.3483835,379.4415197,382.8426633,51186900
384.0325928,385.2324072,380.9784811,381.1569901,42933000
381.8114319,387.086694,381.4643999,386.987529,41994100
387.1461792,387.9791105,383.7053633,384.8060431,49593500
388.871582,389.3177791,385.2126152,385.4010195,46623600
392.1933289,392.4610773,388.2368978,388.4451231,41198000
395.316864,395.4358499,391.0926845,392.233006,39221200
400.3442383,400.9590188,395.485457,396.2588954,55408100
399.9972229,402.8827211,396.9728574,401.5738463,55447800
401.9307556,403.1206747,400.1756537,400.7805085,62598000
404.4623718,405.366524,401.9983382,402.3262029,46610000
406.5290527,406.6482763,404.7306937,404.9194744,35711900
400.4881287,407.8306245,400.3092934,405.7242613,54042400
405.1479797,405.5156261,401.8692113,404.4425536,45568900
405.7540894,407.3338619,403.8663126,406.3700979,34292400
408.2380066,408.9136268,406.5191197,406.6184828,22722500
409.0690613,409.3573566,407.6574366,408.5223225,31980500
